op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
895,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],6,self_attn,kv_b_proj,2,model.layers.6.self_attn.kv_b_proj,aten.t.default,[model.layers.6.self_attn.kv_b_proj.weight],decode,True
896,self_attn,kv_b_proj,,view,"[[B, 1, c_kv]]",,,"[[B, c_kv]]",[894],6,self_attn,kv_b_proj,2,model.layers.6.self_attn.kv_b_proj,aten.view.default,[],decode,True
897,self_attn,kv_b_proj,,matmul,"[[B, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[B, n_h*(d_nope+d_v)]]","[895, 896]",6,self_attn,kv_b_proj,2,model.layers.6.self_attn.kv_b_proj,aten.mm.default,[model.layers.6.self_attn.kv_b_proj.weight],decode,False
898,self_attn,kv_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h*(d_nope+d_v)]]",[897],6,self_attn,kv_b_proj,2,model.layers.6.self_attn.kv_b_proj,aten._unsafe_view.default,[],decode,True
899,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h, d_nope+d_v]]",[898],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
900,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope+d_v]]",[899],6,self_attn,,1,model.layers.6.self_attn,aten.transpose.int,[],decode,True
901,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_v]]",[900],6,self_attn,,1,model.layers.6.self_attn,aten.split_with_sizes.default,[],decode,True
902,self_attn,,,view,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[886],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
903,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[881],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
904,self_attn,,,view,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[903],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
905,self_attn,,,view_as_complex,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope/2]]",[904],6,self_attn,,1,model.layers.6.self_attn,aten.view_as_complex.default,[],decode,True
906,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[902],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
907,self_attn,,,view,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2, 2]]",[906],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
908,self_attn,,,view_as_complex,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope/2]]",[907],6,self_attn,,1,model.layers.6.self_attn,aten.view_as_complex.default,[],decode,True
909,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[37],6,self_attn,,1,model.layers.6.self_attn,aten.unsqueeze.default,[],decode,True
910,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[905, 909]",6,self_attn,,1,model.layers.6.self_attn,aten.mul.Tensor,[],decode,False
911,self_attn,,,view_as_real,"[[B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[910],6,self_attn,,1,model.layers.6.self_attn,aten.view_as_real.default,[],decode,True
912,self_attn,,,view,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope]]",[911],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
913,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[912],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
914,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[908, 909]",6,self_attn,,1,model.layers.6.self_attn,aten.mul.Tensor,[],decode,False
915,self_attn,,,view_as_real,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]",[914],6,self_attn,,1,model.layers.6.self_attn,aten.view_as_real.default,[],decode,True
916,self_attn,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[915],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
917,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[916],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
918,self_attn,,,expand,"[[B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[917],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
919,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[881, 913]",6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
920,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[901, 918]",6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
921,self_attn,,,concat,"[[B, n_h, T, d_nope+d_rope], [B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, T+1, d_nope+d_rope]]",[920],6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
922,self_attn,,,concat,"[[B, n_h, T, d_v], [B, n_h, 1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[901],6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
923,self_attn,,,transpose,"[[B, n_h, T+1, d_nope+d_rope]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[921],6,self_attn,,1,model.layers.6.self_attn,aten.transpose.int,[],decode,True
924,self_attn,,,expand,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[919],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
925,self_attn,,,view,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[n_h, B, d_nope+d_rope]]",[924],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
926,self_attn,,,expand,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[923],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
927,self_attn,,,view,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[n_h, d_nope+d_rope, T+1]]",[926],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
928,self_attn,,,batched_matmul,"[[n_h, B, d_nope+d_rope], [n_h, d_nope+d_rope, T+1]]",,,"[[n_h, B, T+1]]","[925, 927]",6,self_attn,,1,model.layers.6.self_attn,aten.bmm.default,[],decode,False
929,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[928],6,self_attn,,1,model.layers.6.self_attn,aten._unsafe_view.default,[],decode,True
930,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[929],6,self_attn,,1,model.layers.6.self_attn,aten.mul.Tensor,[],decode,False
931,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 930]",6,self_attn,,1,model.layers.6.self_attn,aten.add.Tensor,[],decode,False
932,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[931],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
933,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[932],6,self_attn,,1,model.layers.6.self_attn,aten._softmax.default,[],decode,False
934,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[933],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
935,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[934],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
936,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[935],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
937,self_attn,,,expand,"[[B, n_h, T+1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[922],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
938,self_attn,,,view,"[[B, n_h, T+1, d_v]]",,,"[[n_h, T+1, d_v]]",[937],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
939,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_v]]",,,"[[n_h, B, d_v]]","[936, 938]",6,self_attn,,1,model.layers.6.self_attn,aten.bmm.default,[],decode,False
940,self_attn,,,_unsafe_view,"[[n_h, B, d_v]]",,,"[[B, n_h, 1, d_v]]",[939],6,self_attn,,1,model.layers.6.self_attn,aten._unsafe_view.default,[],decode,True
941,self_attn,,,transpose,"[[B, n_h, 1, d_v]]",,,"[[B, 1, n_h, d_v]]",[940],6,self_attn,,1,model.layers.6.self_attn,aten.transpose.int,[],decode,True
942,self_attn,,,view,"[[B, 1, n_h, d_v]]",,,"[[B, 1, n_h*d_v]]",[941],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
943,self_attn,o_proj,,t,"[[d_model, n_h*d_v]]","[d_model, n_h*d_v]",0,"[[n_h*d_v, d_model]]",[],6,self_attn,o_proj,2,model.layers.6.self_attn.o_proj,aten.t.default,[model.layers.6.self_attn.o_proj.weight],decode,True
944,self_attn,o_proj,,view,"[[B, 1, n_h*d_v]]",,,"[[B, n_h*d_v]]",[942],6,self_attn,o_proj,2,model.layers.6.self_attn.o_proj,aten.view.default,[],decode,True
945,self_attn,o_proj,,matmul,"[[B, n_h*d_v], [n_h*d_v, d_model]]","[d_model, n_h*d_v]",1,"[[B, d_model]]","[943, 944]",6,self_attn,o_proj,2,model.layers.6.self_attn.o_proj,aten.mm.default,[model.layers.6.self_attn.o_proj.weight],decode,False
946,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[945],6,self_attn,o_proj,2,model.layers.6.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
947,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[866, 946]",6,,,0,model.layers.6,aten.add.Tensor,[],decode,False
948,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[947],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten._to_copy.default,[],decode,True
949,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[948],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
950,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[949],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.mean.dim,[],decode,False
951,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[950],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.add.Tensor,[],decode,False
952,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[951],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.rsqrt.default,[],decode,False
953,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[948, 952]",6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.mul.Tensor,[],decode,False
954,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[953],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten._to_copy.default,[],decode,True
955,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[954],6,post_attention_layernorm,,1,model.layers.6.post_attention_layernorm,aten.mul.Tensor,[model.layers.6.post_attention_layernorm.weight],decode,False
956,mlp,gate,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[955],6,mlp,gate,2,model.layers.6.mlp.gate,aten.view.default,[],decode,True
957,mlp,gate,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[956],6,mlp,gate,2,model.layers.6.mlp.gate,aten._to_copy.default,[],decode,True
958,mlp,gate,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],6,mlp,gate,2,model.layers.6.mlp.gate,aten._to_copy.default,[model.layers.6.mlp.gate.weight],decode,True
959,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[958],6,mlp,gate,2,model.layers.6.mlp.gate,aten.t.default,[model.layers.6.mlp.gate.weight],decode,True
960,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[957, 959]",6,mlp,gate,2,model.layers.6.mlp.gate,aten.mm.default,[model.layers.6.mlp.gate.weight],decode,False
961,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[960],6,mlp,gate,2,model.layers.6.mlp.gate,aten._softmax.default,[],decode,False
962,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[961],6,mlp,gate,2,model.layers.6.mlp.gate,aten.topk.default,[],decode,False
963,mlp,gate,,elementwise_mul,"[[B, k]]",,,"[[B, k]]",[962],6,mlp,gate,2,model.layers.6.mlp.gate,aten.mul.Tensor,[],decode,False
964,mlp,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[955],6,mlp,,1,model.layers.6.mlp,aten.view.default,[],decode,True
965,mlp,experts,,view,"[[B, k]]",,,[[k]],[963],6,mlp,experts,2,model.layers.6.mlp.experts,aten.view.default,[],decode,True
966,mlp,experts,,view,"[[B, k]]",,,[[k]],[962],6,mlp,experts,2,model.layers.6.mlp.experts,aten.view.default,[],decode,True
967,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[966],6,mlp,experts,2,model.layers.6.mlp.experts,aten.sort.default,[],decode,False
968,mlp,experts,,floor_divide,[[k]],,,[[k]],[967],6,mlp,experts,2,model.layers.6.mlp.experts,aten.floor_divide.default,[],decode,True
969,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[964, 968]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.index.Tensor,[],decode,True
970,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[965, 967]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.index.Tensor,[],decode,True
971,mlp,experts,,_to_copy,[[k]],,,[[k]],[967],6,mlp,experts,2,model.layers.6.mlp.experts,aten._to_copy.default,[],decode,True
972,mlp,experts,,histc,[[k]],,,[[E]],[971],6,mlp,experts,2,model.layers.6.mlp.experts,aten.histc.default,[],decode,True
973,mlp,experts,,cumsum,[[E]],,,[[E]],[972],6,mlp,experts,2,model.layers.6.mlp.experts,aten.cumsum.default,[],decode,False
974,mlp,experts,,ge,[[k]],,,[[k]],[967],6,mlp,experts,2,model.layers.6.mlp.experts,aten.ge.Scalar,[],decode,True
975,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[974],6,mlp,experts,2,model.layers.6.mlp.experts,aten.unsqueeze.default,[],decode,True
976,mlp,experts,,clamp_,[[k]],,,[[k]],[967],6,mlp,experts,2,model.layers.6.mlp.experts,aten.clamp_.default,[],decode,True
977,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[969, 975]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
978,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],6,mlp,experts,2,model.layers.6.mlp.experts,aten.transpose.int,[model.layers.6.mlp.experts.gate_up_proj],decode,True
979,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[973, 977, 978]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.gate_up_proj],decode,False
980,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[979],6,mlp,experts,2,model.layers.6.mlp.experts,aten.split.Tensor,[],decode,True
981,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[980],6,mlp,experts,3,model.layers.6.mlp.experts.act_fn,aten.silu.default,[],decode,False
982,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[980, 981]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],decode,False
983,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],6,mlp,experts,2,model.layers.6.mlp.experts,aten.transpose.int,[model.layers.6.mlp.experts.down_proj],decode,True
984,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[973, 982, 983]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.down_proj],decode,False
985,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[970],6,mlp,experts,2,model.layers.6.mlp.experts,aten.unsqueeze.default,[],decode,True
986,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[984, 985]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],decode,False
987,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[975, 986]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
988,mlp,experts,,empty_like,[[k]],,,[[k]],[967],6,mlp,experts,2,model.layers.6.mlp.experts,aten.empty_like.default,[],decode,True
989,mlp,experts,,arange,[],,,[[k]],[],6,mlp,experts,2,model.layers.6.mlp.experts,aten.arange.default,[],decode,True
990,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[967, 988, 989]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.index_put_.default,[],decode,True
991,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[987, 990]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.index.Tensor,[],decode,True
992,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[991],6,mlp,experts,2,model.layers.6.mlp.experts,aten.view.default,[],decode,True
993,mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[992],6,mlp,experts,2,model.layers.6.mlp.experts,aten.sum.dim_IntList,[],decode,True
994,mlp,experts,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[993],6,mlp,experts,2,model.layers.6.mlp.experts,aten._to_copy.default,[],decode,True
995,mlp,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[994],6,mlp,,1,model.layers.6.mlp,aten.view.default,[],decode,True
996,mlp,shared_experts,gate_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten.t.default,[model.layers.6.mlp.shared_experts.gate_proj.weight],decode,True
997,mlp,shared_experts,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[955],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten.view.default,[],decode,True
998,mlp,shared_experts,gate_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[996, 997]",6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.gate_proj.weight],decode,False
999,mlp,shared_experts,gate_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[998],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten._unsafe_view.default,[],decode,True
1000,mlp,shared_experts,act_fn,silu,"[[B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[999],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.act_fn,aten.silu.default,[],decode,False
1001,mlp,shared_experts,up_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten.t.default,[model.layers.6.mlp.shared_experts.up_proj.weight],decode,True
1002,mlp,shared_experts,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[955],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten.view.default,[],decode,True
1003,mlp,shared_experts,up_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[1001, 1002]",6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.up_proj.weight],decode,False
1004,mlp,shared_experts,up_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[1003],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten._unsafe_view.default,[],decode,True
1005,mlp,shared_experts,,elementwise_mul,"[[B, 1, E_shared*d_moe], [B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]","[1000, 1004]",6,mlp,shared_experts,2,model.layers.6.mlp.shared_experts,aten.mul.Tensor,[],decode,False
1006,mlp,shared_experts,down_proj,t,"[[d_model, E_shared*d_moe]]","[d_model, E_shared*d_moe]",0,"[[E_shared*d_moe, d_model]]",[],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten.t.default,[model.layers.6.mlp.shared_experts.down_proj.weight],decode,True
1007,mlp,shared_experts,down_proj,view,"[[B, 1, E_shared*d_moe]]",,,"[[B, E_shared*d_moe]]",[1005],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten.view.default,[],decode,True
1008,mlp,shared_experts,down_proj,matmul,"[[B, E_shared*d_moe], [E_shared*d_moe, d_model]]","[d_model, E_shared*d_moe]",1,"[[B, d_model]]","[1006, 1007]",6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.down_proj.weight],decode,False
1009,mlp,shared_experts,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1008],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten._unsafe_view.default,[],decode,True
1010,mlp,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[995, 1009]",6,mlp,,1,model.layers.6.mlp,aten.add.Tensor,[],decode,False
1011,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[947, 1010]",6,,,0,model.layers.6,aten.add.Tensor,[],decode,False
1012,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1011],7,input_layernorm,,1,model.layers.7.input_layernorm,aten._to_copy.default,[],decode,True
1013,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1012],7,input_layernorm,,1,model.layers.7.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
1014,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[1013],7,input_layernorm,,1,model.layers.7.input_layernorm,aten.mean.dim,[],decode,False
1015,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1014],7,input_layernorm,,1,model.layers.7.input_layernorm,aten.add.Tensor,[],decode,False
1016,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1015],7,input_layernorm,,1,model.layers.7.input_layernorm,aten.rsqrt.default,[],decode,False
1017,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[1012, 1016]",7,input_layernorm,,1,model.layers.7.input_layernorm,aten.mul.Tensor,[],decode,False
1018,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1017],7,input_layernorm,,1,model.layers.7.input_layernorm,aten._to_copy.default,[],decode,True
1019,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[1018],7,input_layernorm,,1,model.layers.7.input_layernorm,aten.mul.Tensor,[model.layers.7.input_layernorm.weight],decode,False
