op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
543,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[540],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
544,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[543],10,attn,,1,transformer.h.10.attn,aten.transpose.int,[],decode,True
545,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[540],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
546,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[545],10,attn,,1,transformer.h.10.attn,aten.transpose.int,[],decode,True
547,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[542],10,attn,,1,transformer.h.10.attn,aten.cat.default,[],decode,False
548,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[544],10,attn,,1,transformer.h.10.attn,aten.cat.default,[],decode,False
549,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[547],10,attn,,1,transformer.h.10.attn,aten.transpose.int,[],decode,True
550,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[546],10,attn,,1,transformer.h.10.attn,aten.expand.default,[],decode,True
551,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[550],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
552,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[549],10,attn,,1,transformer.h.10.attn,aten.expand.default,[],decode,True
553,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[552],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
554,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[551, 553]",10,attn,,1,transformer.h.10.attn,aten.bmm.default,[],decode,False
555,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[554],10,attn,,1,transformer.h.10.attn,aten._unsafe_view.default,[],decode,True
556,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[555],10,attn,,1,transformer.h.10.attn,aten.mul.Tensor,[],decode,False
557,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 556]",10,attn,,1,transformer.h.10.attn,aten.add.Tensor,[],decode,False
558,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[557],10,attn,,1,transformer.h.10.attn,aten._softmax.default,[],decode,False
559,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[558],10,attn,,1,transformer.h.10.attn,aten.expand.default,[],decode,True
560,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[559],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
561,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[548],10,attn,,1,transformer.h.10.attn,aten.expand.default,[],decode,True
562,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[561],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
563,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[560, 562]",10,attn,,1,transformer.h.10.attn,aten.bmm.default,[],decode,False
564,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[563],10,attn,,1,transformer.h.10.attn,aten._unsafe_view.default,[],decode,True
565,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[564],10,attn,,1,transformer.h.10.attn,aten.transpose.int,[],decode,True
566,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[565],10,attn,,1,transformer.h.10.attn,aten.view.default,[],decode,True
567,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[566],10,attn,c_proj,2,transformer.h.10.attn.c_proj,aten.view.default,[],decode,True
568,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[567],10,attn,c_proj,2,transformer.h.10.attn.c_proj,aten.addmm.default,"[transformer.h.10.attn.c_proj.bias, transformer.h.10.attn.c_proj.weight]",decode,False
569,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[568],10,attn,c_proj,2,transformer.h.10.attn.c_proj,aten.view.default,[],decode,True
570,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[535, 569]",10,,,0,transformer.h.10,aten.add.Tensor,[],decode,False
571,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[570],10,ln_2,,1,transformer.h.10.ln_2,aten.native_layer_norm.default,"[transformer.h.10.ln_2.bias, transformer.h.10.ln_2.weight]",decode,False
572,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[571],10,mlp,c_fc,2,transformer.h.10.mlp.c_fc,aten.view.default,[],decode,True
573,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[572],10,mlp,c_fc,2,transformer.h.10.mlp.c_fc,aten.addmm.default,"[transformer.h.10.mlp.c_fc.bias, transformer.h.10.mlp.c_fc.weight]",decode,False
574,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[573],10,mlp,c_fc,2,transformer.h.10.mlp.c_fc,aten.view.default,[],decode,True
575,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[574],10,mlp,act,2,transformer.h.10.mlp.act,aten.mul.Tensor,[],decode,False
576,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[574],10,mlp,act,2,transformer.h.10.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
577,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[576],10,mlp,act,2,transformer.h.10.mlp.act,aten.mul.Tensor,[],decode,False
578,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[574, 577]",10,mlp,act,2,transformer.h.10.mlp.act,aten.add.Tensor,[],decode,False
579,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[578],10,mlp,act,2,transformer.h.10.mlp.act,aten.mul.Tensor,[],decode,False
580,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[579],10,mlp,act,2,transformer.h.10.mlp.act,aten.tanh.default,[],decode,False
581,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[580],10,mlp,act,2,transformer.h.10.mlp.act,aten.add.Tensor,[],decode,False
582,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[575, 581]",10,mlp,act,2,transformer.h.10.mlp.act,aten.mul.Tensor,[],decode,False
583,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[582],10,mlp,c_proj,2,transformer.h.10.mlp.c_proj,aten.view.default,[],decode,True
584,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[583],10,mlp,c_proj,2,transformer.h.10.mlp.c_proj,aten.addmm.default,"[transformer.h.10.mlp.c_proj.bias, transformer.h.10.mlp.c_proj.weight]",decode,False
585,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[584],10,mlp,c_proj,2,transformer.h.10.mlp.c_proj,aten.view.default,[],decode,True
586,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[570, 585]",10,,,0,transformer.h.10,aten.add.Tensor,[],decode,False
587,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[586],11,ln_1,,1,transformer.h.11.ln_1,aten.native_layer_norm.default,"[transformer.h.11.ln_1.bias, transformer.h.11.ln_1.weight]",decode,False
588,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[587],11,attn,c_attn,2,transformer.h.11.attn.c_attn,aten.view.default,[],decode,True
589,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[588],11,attn,c_attn,2,transformer.h.11.attn.c_attn,aten.addmm.default,"[transformer.h.11.attn.c_attn.bias, transformer.h.11.attn.c_attn.weight]",decode,False
590,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[589],11,attn,c_attn,2,transformer.h.11.attn.c_attn,aten.view.default,[],decode,True
591,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[590],11,attn,,1,transformer.h.11.attn,aten.split.Tensor,[],decode,True
592,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[591],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
593,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[592],11,attn,,1,transformer.h.11.attn,aten.transpose.int,[],decode,True
594,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[591],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
595,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[594],11,attn,,1,transformer.h.11.attn,aten.transpose.int,[],decode,True
596,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[591],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
597,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[596],11,attn,,1,transformer.h.11.attn,aten.transpose.int,[],decode,True
598,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[593],11,attn,,1,transformer.h.11.attn,aten.cat.default,[],decode,False
599,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[595],11,attn,,1,transformer.h.11.attn,aten.cat.default,[],decode,False
600,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[598],11,attn,,1,transformer.h.11.attn,aten.transpose.int,[],decode,True
601,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[597],11,attn,,1,transformer.h.11.attn,aten.expand.default,[],decode,True
602,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[601],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
603,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[600],11,attn,,1,transformer.h.11.attn,aten.expand.default,[],decode,True
604,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[603],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
605,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[602, 604]",11,attn,,1,transformer.h.11.attn,aten.bmm.default,[],decode,False
606,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[605],11,attn,,1,transformer.h.11.attn,aten._unsafe_view.default,[],decode,True
607,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[606],11,attn,,1,transformer.h.11.attn,aten.mul.Tensor,[],decode,False
608,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 607]",11,attn,,1,transformer.h.11.attn,aten.add.Tensor,[],decode,False
609,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[608],11,attn,,1,transformer.h.11.attn,aten._softmax.default,[],decode,False
610,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[609],11,attn,,1,transformer.h.11.attn,aten.expand.default,[],decode,True
611,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[610],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
612,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[599],11,attn,,1,transformer.h.11.attn,aten.expand.default,[],decode,True
613,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[612],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
614,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[611, 613]",11,attn,,1,transformer.h.11.attn,aten.bmm.default,[],decode,False
615,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[614],11,attn,,1,transformer.h.11.attn,aten._unsafe_view.default,[],decode,True
616,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[615],11,attn,,1,transformer.h.11.attn,aten.transpose.int,[],decode,True
617,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[616],11,attn,,1,transformer.h.11.attn,aten.view.default,[],decode,True
618,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[617],11,attn,c_proj,2,transformer.h.11.attn.c_proj,aten.view.default,[],decode,True
619,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[618],11,attn,c_proj,2,transformer.h.11.attn.c_proj,aten.addmm.default,"[transformer.h.11.attn.c_proj.bias, transformer.h.11.attn.c_proj.weight]",decode,False
620,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[619],11,attn,c_proj,2,transformer.h.11.attn.c_proj,aten.view.default,[],decode,True
621,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[586, 620]",11,,,0,transformer.h.11,aten.add.Tensor,[],decode,False
622,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[621],11,ln_2,,1,transformer.h.11.ln_2,aten.native_layer_norm.default,"[transformer.h.11.ln_2.bias, transformer.h.11.ln_2.weight]",decode,False
623,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[622],11,mlp,c_fc,2,transformer.h.11.mlp.c_fc,aten.view.default,[],decode,True
624,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[623],11,mlp,c_fc,2,transformer.h.11.mlp.c_fc,aten.addmm.default,"[transformer.h.11.mlp.c_fc.bias, transformer.h.11.mlp.c_fc.weight]",decode,False
625,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[624],11,mlp,c_fc,2,transformer.h.11.mlp.c_fc,aten.view.default,[],decode,True
626,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[625],11,mlp,act,2,transformer.h.11.mlp.act,aten.mul.Tensor,[],decode,False
627,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[625],11,mlp,act,2,transformer.h.11.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
628,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[627],11,mlp,act,2,transformer.h.11.mlp.act,aten.mul.Tensor,[],decode,False
629,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[625, 628]",11,mlp,act,2,transformer.h.11.mlp.act,aten.add.Tensor,[],decode,False
630,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[629],11,mlp,act,2,transformer.h.11.mlp.act,aten.mul.Tensor,[],decode,False
631,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[630],11,mlp,act,2,transformer.h.11.mlp.act,aten.tanh.default,[],decode,False
632,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[631],11,mlp,act,2,transformer.h.11.mlp.act,aten.add.Tensor,[],decode,False
633,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[626, 632]",11,mlp,act,2,transformer.h.11.mlp.act,aten.mul.Tensor,[],decode,False
634,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[633],11,mlp,c_proj,2,transformer.h.11.mlp.c_proj,aten.view.default,[],decode,True
635,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[634],11,mlp,c_proj,2,transformer.h.11.mlp.c_proj,aten.addmm.default,"[transformer.h.11.mlp.c_proj.bias, transformer.h.11.mlp.c_proj.weight]",decode,False
636,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[635],11,mlp,c_proj,2,transformer.h.11.mlp.c_proj,aten.view.default,[],decode,True
637,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[621, 636]",11,,,0,transformer.h.11,aten.add.Tensor,[],decode,False
638,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[637],12,ln_1,,1,transformer.h.12.ln_1,aten.native_layer_norm.default,"[transformer.h.12.ln_1.bias, transformer.h.12.ln_1.weight]",decode,False
639,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[638],12,attn,c_attn,2,transformer.h.12.attn.c_attn,aten.view.default,[],decode,True
640,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[639],12,attn,c_attn,2,transformer.h.12.attn.c_attn,aten.addmm.default,"[transformer.h.12.attn.c_attn.bias, transformer.h.12.attn.c_attn.weight]",decode,False
641,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[640],12,attn,c_attn,2,transformer.h.12.attn.c_attn,aten.view.default,[],decode,True
642,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[641],12,attn,,1,transformer.h.12.attn,aten.split.Tensor,[],decode,True
643,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[642],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
644,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[643],12,attn,,1,transformer.h.12.attn,aten.transpose.int,[],decode,True
645,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[642],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
646,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[645],12,attn,,1,transformer.h.12.attn,aten.transpose.int,[],decode,True
647,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[642],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
648,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[647],12,attn,,1,transformer.h.12.attn,aten.transpose.int,[],decode,True
649,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[644],12,attn,,1,transformer.h.12.attn,aten.cat.default,[],decode,False
650,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[646],12,attn,,1,transformer.h.12.attn,aten.cat.default,[],decode,False
651,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[649],12,attn,,1,transformer.h.12.attn,aten.transpose.int,[],decode,True
652,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[648],12,attn,,1,transformer.h.12.attn,aten.expand.default,[],decode,True
653,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[652],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
654,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[651],12,attn,,1,transformer.h.12.attn,aten.expand.default,[],decode,True
655,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[654],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
656,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[653, 655]",12,attn,,1,transformer.h.12.attn,aten.bmm.default,[],decode,False
657,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[656],12,attn,,1,transformer.h.12.attn,aten._unsafe_view.default,[],decode,True
658,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[657],12,attn,,1,transformer.h.12.attn,aten.mul.Tensor,[],decode,False
659,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 658]",12,attn,,1,transformer.h.12.attn,aten.add.Tensor,[],decode,False
660,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[659],12,attn,,1,transformer.h.12.attn,aten._softmax.default,[],decode,False
661,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[660],12,attn,,1,transformer.h.12.attn,aten.expand.default,[],decode,True
662,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[661],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
663,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[650],12,attn,,1,transformer.h.12.attn,aten.expand.default,[],decode,True
664,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[663],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
665,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[662, 664]",12,attn,,1,transformer.h.12.attn,aten.bmm.default,[],decode,False
666,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[665],12,attn,,1,transformer.h.12.attn,aten._unsafe_view.default,[],decode,True
667,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[666],12,attn,,1,transformer.h.12.attn,aten.transpose.int,[],decode,True
668,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[667],12,attn,,1,transformer.h.12.attn,aten.view.default,[],decode,True
669,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[668],12,attn,c_proj,2,transformer.h.12.attn.c_proj,aten.view.default,[],decode,True
670,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[669],12,attn,c_proj,2,transformer.h.12.attn.c_proj,aten.addmm.default,"[transformer.h.12.attn.c_proj.bias, transformer.h.12.attn.c_proj.weight]",decode,False
671,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[670],12,attn,c_proj,2,transformer.h.12.attn.c_proj,aten.view.default,[],decode,True
672,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[637, 671]",12,,,0,transformer.h.12,aten.add.Tensor,[],decode,False
673,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[672],12,ln_2,,1,transformer.h.12.ln_2,aten.native_layer_norm.default,"[transformer.h.12.ln_2.bias, transformer.h.12.ln_2.weight]",decode,False
674,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[673],12,mlp,c_fc,2,transformer.h.12.mlp.c_fc,aten.view.default,[],decode,True
675,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[674],12,mlp,c_fc,2,transformer.h.12.mlp.c_fc,aten.addmm.default,"[transformer.h.12.mlp.c_fc.bias, transformer.h.12.mlp.c_fc.weight]",decode,False
676,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[675],12,mlp,c_fc,2,transformer.h.12.mlp.c_fc,aten.view.default,[],decode,True
677,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[676],12,mlp,act,2,transformer.h.12.mlp.act,aten.mul.Tensor,[],decode,False
678,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[676],12,mlp,act,2,transformer.h.12.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
679,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[678],12,mlp,act,2,transformer.h.12.mlp.act,aten.mul.Tensor,[],decode,False
680,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[676, 679]",12,mlp,act,2,transformer.h.12.mlp.act,aten.add.Tensor,[],decode,False
681,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[680],12,mlp,act,2,transformer.h.12.mlp.act,aten.mul.Tensor,[],decode,False
682,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[681],12,mlp,act,2,transformer.h.12.mlp.act,aten.tanh.default,[],decode,False
683,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[682],12,mlp,act,2,transformer.h.12.mlp.act,aten.add.Tensor,[],decode,False
684,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[677, 683]",12,mlp,act,2,transformer.h.12.mlp.act,aten.mul.Tensor,[],decode,False
