op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
2002,mamba,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[2001],10,mamba,,1,model.layers.10.mamba,aten.expand.default,[],decode,True
2003,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[1985, 2002]",10,mamba,,1,model.layers.10.mamba,aten.mul.Tensor,[],decode,False
2004,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[2000, 2003]",10,mamba,,1,model.layers.10.mamba,aten.add.Tensor,[],decode,False
2005,mamba,,view,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, d_inner]]",[2004],10,mamba,,1,model.layers.10.mamba,aten.view.default,[],decode,True
2006,mamba,,unsqueeze,"[[B, d_inner]]",,,"[[B, 1, d_inner]]",[2005],10,mamba,,1,model.layers.10.mamba,aten.unsqueeze.default,[],decode,True
2007,mamba,norm,_to_copy,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[1947],10,mamba,norm,2,model.layers.10.mamba.norm,aten._to_copy.default,[],decode,True
2008,mamba,norm,silu,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[2007],10,mamba,norm,2,model.layers.10.mamba.norm,aten.silu.default,[],decode,False
2009,mamba,norm,elementwise_mul,"[[B, 1, d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]","[2006, 2008]",10,mamba,norm,2,model.layers.10.mamba.norm,aten.mul.Tensor,[],decode,False
2010,mamba,norm,view,"[[B, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[2009],10,mamba,norm,2,model.layers.10.mamba.norm,aten.view.default,[],decode,True
2011,mamba,norm,pow,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[2010],10,mamba,norm,2,model.layers.10.mamba.norm,aten.pow.Tensor_Scalar,[],decode,False
2012,mamba,norm,mean,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, 1]]",[2011],10,mamba,norm,2,model.layers.10.mamba.norm,aten.mean.dim,[],decode,False
2013,mamba,norm,elementwise_add,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[2012],10,mamba,norm,2,model.layers.10.mamba.norm,aten.add.Tensor,[],decode,False
2014,mamba,norm,rsqrt,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[2013],10,mamba,norm,2,model.layers.10.mamba.norm,aten.rsqrt.default,[],decode,False
2015,mamba,norm,elementwise_mul,"[[B, 1, 1, d_inner], [B, 1, 1, 1]]",,,"[[B, 1, 1, d_inner]]","[2010, 2014]",10,mamba,norm,2,model.layers.10.mamba.norm,aten.mul.Tensor,[],decode,False
2016,mamba,norm,view,[[d_inner]],,,"[[B, d_inner]]",[],10,mamba,norm,2,model.layers.10.mamba.norm,aten.view.default,[model.layers.10.mamba.norm.weight],decode,True
2017,mamba,norm,elementwise_mul,"[[B, d_inner], [B, 1, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]","[2015, 2016]",10,mamba,norm,2,model.layers.10.mamba.norm,aten.mul.Tensor,[model.layers.10.mamba.norm.weight],decode,False
2018,mamba,norm,view,"[[B, 1, 1, d_inner]]",,,"[[B, 1, d_inner]]",[2017],10,mamba,norm,2,model.layers.10.mamba.norm,aten.view.default,[],decode,True
2019,mamba,norm,squeeze,"[[B, 1, d_inner]]",,,"[[B, d_inner]]",[2018],10,mamba,norm,2,model.layers.10.mamba.norm,aten.squeeze.dim,[],decode,True
2020,mamba,norm,_to_copy,"[[B, d_inner]]",,,"[[B, d_inner]]",[2019],10,mamba,norm,2,model.layers.10.mamba.norm,aten._to_copy.default,[],decode,True
2021,mamba,out_proj,t,"[[d_inner, d_inner]]","[d_inner, d_inner]",0,"[[d_inner, d_inner]]",[],10,mamba,out_proj,2,model.layers.10.mamba.out_proj,aten.t.default,[model.layers.10.mamba.out_proj.weight],decode,True
2022,mamba,out_proj,matmul,"[[B, d_inner], [d_inner, d_inner]]","[d_inner, d_inner]",1,"[[B, d_inner]]","[2020, 2021]",10,mamba,out_proj,2,model.layers.10.mamba.out_proj,aten.mm.default,[model.layers.10.mamba.out_proj.weight],decode,False
2023,,,elementwise_mul,"[[B, d_inner]]",,,"[[B, d_inner]]",[2022],10,,,0,model.layers.10,aten.mul.Tensor,[],decode,False
2024,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1940],10,,,0,model.layers.10,aten.mul.Tensor,[],decode,False
2025,self_attn,q_proj,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],10,self_attn,q_proj,2,model.layers.10.self_attn.q_proj,aten.t.default,[model.layers.10.self_attn.q_proj.weight],decode,True
2026,self_attn,q_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2024],10,self_attn,q_proj,2,model.layers.10.self_attn.q_proj,aten.view.default,[],decode,True
2027,self_attn,q_proj,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[2025, 2026]",10,self_attn,q_proj,2,model.layers.10.self_attn.q_proj,aten.mm.default,[model.layers.10.self_attn.q_proj.weight],decode,False
2028,self_attn,q_proj,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[2027],10,self_attn,q_proj,2,model.layers.10.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
2029,self_attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2028],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2030,self_attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2029],10,self_attn,,1,model.layers.10.self_attn,aten.transpose.int,[],decode,True
2031,self_attn,k_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],10,self_attn,k_proj,2,model.layers.10.self_attn.k_proj,aten.t.default,[model.layers.10.self_attn.k_proj.weight],decode,True
2032,self_attn,k_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2024],10,self_attn,k_proj,2,model.layers.10.self_attn.k_proj,aten.view.default,[],decode,True
2033,self_attn,k_proj,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[2031, 2032]",10,self_attn,k_proj,2,model.layers.10.self_attn.k_proj,aten.mm.default,[model.layers.10.self_attn.k_proj.weight],decode,False
2034,self_attn,k_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[2033],10,self_attn,k_proj,2,model.layers.10.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
2035,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[2034],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2036,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[2035],10,self_attn,,1,model.layers.10.self_attn,aten.transpose.int,[],decode,True
2037,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]",[2036],10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2038,self_attn,v_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],10,self_attn,v_proj,2,model.layers.10.self_attn.v_proj,aten.t.default,[model.layers.10.self_attn.v_proj.weight],decode,True
2039,self_attn,v_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2024],10,self_attn,v_proj,2,model.layers.10.self_attn.v_proj,aten.view.default,[],decode,True
2040,self_attn,v_proj,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[2038, 2039]",10,self_attn,v_proj,2,model.layers.10.self_attn.v_proj,aten.mm.default,[model.layers.10.self_attn.v_proj.weight],decode,False
2041,self_attn,v_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[2040],10,self_attn,v_proj,2,model.layers.10.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
2042,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[2041],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2043,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[2042],10,self_attn,,1,model.layers.10.self_attn,aten.transpose.int,[],decode,True
2044,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],10,self_attn,,1,model.layers.10.self_attn,aten.unsqueeze.default,[],decode,True
2045,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[42],10,self_attn,,1,model.layers.10.self_attn,aten.unsqueeze.default,[],decode,True
2046,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[2030, 2044]",10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2047,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[2030],10,self_attn,,1,model.layers.10.self_attn,aten.slice.Tensor,[],decode,True
2048,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[2030],10,self_attn,,1,model.layers.10.self_attn,aten.slice.Tensor,[],decode,True
2049,self_attn,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[2048],10,self_attn,,1,model.layers.10.self_attn,aten.neg.default,[],decode,False
2050,self_attn,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[2047, 2049]",10,self_attn,,1,model.layers.10.self_attn,aten.cat.default,[],decode,False
2051,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[2045, 2050]",10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2052,self_attn,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[2046, 2051]",10,self_attn,,1,model.layers.10.self_attn,aten.add.Tensor,[],decode,False
2053,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[2037, 2044]",10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2054,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[2037],10,self_attn,,1,model.layers.10.self_attn,aten.slice.Tensor,[],decode,True
2055,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[2037],10,self_attn,,1,model.layers.10.self_attn,aten.slice.Tensor,[],decode,True
2056,self_attn,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[2055],10,self_attn,,1,model.layers.10.self_attn,aten.neg.default,[],decode,False
2057,self_attn,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[2054, 2056]",10,self_attn,,1,model.layers.10.self_attn,aten.cat.default,[],decode,False
2058,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[2045, 2057]",10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2059,self_attn,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[2053, 2058]",10,self_attn,,1,model.layers.10.self_attn,aten.add.Tensor,[],decode,False
2060,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2059],10,self_attn,,1,model.layers.10.self_attn,aten.cat.default,[],decode,False
2061,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2043],10,self_attn,,1,model.layers.10.self_attn,aten.cat.default,[],decode,False
2062,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[2060],10,self_attn,,1,model.layers.10.self_attn,aten.unsqueeze.default,[],decode,True
2063,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2062],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2064,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2063],10,self_attn,,1,model.layers.10.self_attn,aten.clone.default,[],decode,True
2065,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2064],10,self_attn,,1,model.layers.10.self_attn,aten._unsafe_view.default,[],decode,True
2066,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[2061],10,self_attn,,1,model.layers.10.self_attn,aten.unsqueeze.default,[],decode,True
2067,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2066],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2068,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2067],10,self_attn,,1,model.layers.10.self_attn,aten.clone.default,[],decode,True
2069,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2068],10,self_attn,,1,model.layers.10.self_attn,aten._unsafe_view.default,[],decode,True
2070,self_attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[2065],10,self_attn,,1,model.layers.10.self_attn,aten.transpose.int,[],decode,True
2071,self_attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2052],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2072,self_attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[2071],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2073,self_attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[2070],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2074,self_attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[2073],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2075,self_attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[2072, 2074]",10,self_attn,,1,model.layers.10.self_attn,aten.bmm.default,[],decode,False
2076,self_attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[2075],10,self_attn,,1,model.layers.10.self_attn,aten._unsafe_view.default,[],decode,True
2077,self_attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2076],10,self_attn,,1,model.layers.10.self_attn,aten.mul.Tensor,[],decode,False
2078,self_attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[23, 2077]",10,self_attn,,1,model.layers.10.self_attn,aten.add.Tensor,[],decode,False
2079,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2078],10,self_attn,,1,model.layers.10.self_attn,aten._to_copy.default,[],decode,True
2080,self_attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2079],10,self_attn,,1,model.layers.10.self_attn,aten._softmax.default,[],decode,False
2081,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2080],10,self_attn,,1,model.layers.10.self_attn,aten._to_copy.default,[],decode,True
2082,self_attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2081],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2083,self_attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[2082],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2084,self_attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2069],10,self_attn,,1,model.layers.10.self_attn,aten.expand.default,[],decode,True
2085,self_attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[2084],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2086,self_attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[2083, 2085]",10,self_attn,,1,model.layers.10.self_attn,aten.bmm.default,[],decode,False
2087,self_attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[2086],10,self_attn,,1,model.layers.10.self_attn,aten._unsafe_view.default,[],decode,True
2088,self_attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[2087],10,self_attn,,1,model.layers.10.self_attn,aten.transpose.int,[],decode,True
2089,self_attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[2088],10,self_attn,,1,model.layers.10.self_attn,aten.view.default,[],decode,True
2090,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],10,self_attn,o_proj,2,model.layers.10.self_attn.o_proj,aten.t.default,[model.layers.10.self_attn.o_proj.weight],decode,True
2091,self_attn,o_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[2089],10,self_attn,o_proj,2,model.layers.10.self_attn.o_proj,aten.view.default,[],decode,True
2092,self_attn,o_proj,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[2090, 2091]",10,self_attn,o_proj,2,model.layers.10.self_attn.o_proj,aten.mm.default,[model.layers.10.self_attn.o_proj.weight],decode,False
2093,self_attn,o_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2092],10,self_attn,o_proj,2,model.layers.10.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
2094,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2093],10,,,0,model.layers.10,aten.mul.Tensor,[],decode,False
2095,,,elementwise_add,"[[B, d_inner], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2023, 2094]",10,,,0,model.layers.10,aten.add.Tensor,[],decode,False
2096,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1932, 2095]",10,,,0,model.layers.10,aten.add.Tensor,[],decode,False
2097,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2096],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten._to_copy.default,[],decode,True
2098,pre_ff_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2097],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
2099,pre_ff_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[2098],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.mean.dim,[],decode,False
2100,pre_ff_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2099],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.add.Tensor,[],decode,False
2101,pre_ff_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2100],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
2102,pre_ff_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[2097, 2101]",10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
2103,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2102],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten._to_copy.default,[],decode,True
2104,pre_ff_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[2103],10,pre_ff_layernorm,,1,model.layers.10.pre_ff_layernorm,aten.mul.Tensor,[model.layers.10.pre_ff_layernorm.weight],decode,False
2105,feed_forward,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],10,feed_forward,up_proj,2,model.layers.10.feed_forward.up_proj,aten.t.default,[model.layers.10.feed_forward.up_proj.weight],decode,True
2106,feed_forward,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2104],10,feed_forward,up_proj,2,model.layers.10.feed_forward.up_proj,aten.view.default,[],decode,True
2107,feed_forward,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[2105, 2106]",10,feed_forward,up_proj,2,model.layers.10.feed_forward.up_proj,aten.mm.default,[model.layers.10.feed_forward.up_proj.weight],decode,False
2108,feed_forward,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2107],10,feed_forward,up_proj,2,model.layers.10.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
2109,feed_forward,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],10,feed_forward,gate_proj,2,model.layers.10.feed_forward.gate_proj,aten.t.default,[model.layers.10.feed_forward.gate_proj.weight],decode,True
2110,feed_forward,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2104],10,feed_forward,gate_proj,2,model.layers.10.feed_forward.gate_proj,aten.view.default,[],decode,True
2111,feed_forward,gate_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[2109, 2110]",10,feed_forward,gate_proj,2,model.layers.10.feed_forward.gate_proj,aten.mm.default,[model.layers.10.feed_forward.gate_proj.weight],decode,False
2112,feed_forward,gate_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2111],10,feed_forward,gate_proj,2,model.layers.10.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
2113,feed_forward,,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2112],10,feed_forward,,1,model.layers.10.feed_forward,aten.mul.Tensor,[],decode,False
2114,feed_forward,act_fn,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2113],10,feed_forward,act_fn,2,model.layers.10.feed_forward.act_fn,aten.silu.default,[],decode,False
2115,feed_forward,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2108, 2114]",10,feed_forward,,1,model.layers.10.feed_forward,aten.mul.Tensor,[],decode,False
2116,feed_forward,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],10,feed_forward,down_proj,2,model.layers.10.feed_forward.down_proj,aten.t.default,[model.layers.10.feed_forward.down_proj.weight],decode,True
2117,feed_forward,down_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[2115],10,feed_forward,down_proj,2,model.layers.10.feed_forward.down_proj,aten.view.default,[],decode,True
2118,feed_forward,down_proj,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[2116, 2117]",10,feed_forward,down_proj,2,model.layers.10.feed_forward.down_proj,aten.mm.default,[model.layers.10.feed_forward.down_proj.weight],decode,False
2119,feed_forward,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2118],10,feed_forward,down_proj,2,model.layers.10.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
2120,feed_forward,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2119],10,feed_forward,,1,model.layers.10.feed_forward,aten.mul.Tensor,[],decode,False
2121,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2096, 2120]",10,,,0,model.layers.10,aten.add.Tensor,[],decode,False
2122,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2121],11,input_layernorm,,1,model.layers.11.input_layernorm,aten._to_copy.default,[],decode,True
2123,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2122],11,input_layernorm,,1,model.layers.11.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
2124,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[2123],11,input_layernorm,,1,model.layers.11.input_layernorm,aten.mean.dim,[],decode,False
2125,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2124],11,input_layernorm,,1,model.layers.11.input_layernorm,aten.add.Tensor,[],decode,False
2126,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2125],11,input_layernorm,,1,model.layers.11.input_layernorm,aten.rsqrt.default,[],decode,False
2127,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[2122, 2126]",11,input_layernorm,,1,model.layers.11.input_layernorm,aten.mul.Tensor,[],decode,False
2128,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2127],11,input_layernorm,,1,model.layers.11.input_layernorm,aten._to_copy.default,[],decode,True
2129,input_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[2128],11,input_layernorm,,1,model.layers.11.input_layernorm,aten.mul.Tensor,[model.layers.11.input_layernorm.weight],decode,False
