op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
1702,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[1697, 1701]",15,input_layernorm,,1,model.layers.15.input_layernorm,aten.mul.Tensor,[],decode,False,
1703,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1702],15,input_layernorm,,1,model.layers.15.input_layernorm,aten._to_copy.default,[],decode,True,
1704,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[1703],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.mul.Tensor,[model.layers.15.input_layernorm.weight],decode,False,
1705,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.t.default,[model.layers.15.self_attn.q_proj.weight],decode,True,
1706,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1704],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.view.default,[],decode,True,
1707,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[1705, 1706]",15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.mm.default,[model.layers.15.self_attn.q_proj.weight],decode,False,
1708,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[1707],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten._unsafe_view.default,[],decode,True,
1709,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1708],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1710,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],15,self_attn,k_proj,2,model.layers.15.self_attn.k_proj,aten.t.default,[model.layers.15.self_attn.k_proj.weight],decode,True,
1711,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1704],15,self_attn,k_proj,2,model.layers.15.self_attn.k_proj,aten.view.default,[],decode,True,
1712,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[1710, 1711]",15,self_attn,k_proj,2,model.layers.15.self_attn.k_proj,aten.mm.default,[model.layers.15.self_attn.k_proj.weight],decode,False,
1713,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[1712],15,self_attn,k_proj,2,model.layers.15.self_attn.k_proj,aten._unsafe_view.default,[],decode,True,
1714,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[1713],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1715,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],15,self_attn,v_proj,2,model.layers.15.self_attn.v_proj,aten.t.default,[model.layers.15.self_attn.v_proj.weight],decode,True,
1716,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1704],15,self_attn,v_proj,2,model.layers.15.self_attn.v_proj,aten.view.default,[],decode,True,
1717,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[1715, 1716]",15,self_attn,v_proj,2,model.layers.15.self_attn.v_proj,aten.mm.default,[model.layers.15.self_attn.v_proj.weight],decode,False,
1718,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[1717],15,self_attn,v_proj,2,model.layers.15.self_attn.v_proj,aten._unsafe_view.default,[],decode,True,
1719,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[1718],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1720,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[1719],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True,
1721,self_attn,,,arange,[],,,[[1]],[],15,self_attn,,1,model.layers.15.self_attn,aten.arange.default,[],decode,True,
1722,self_attn,,,elementwise_add,[[1]],,,[[1]],[1721],15,self_attn,,1,model.layers.15.self_attn,aten.add.Tensor,[],decode,False,
1723,self_attn,,,_to_copy,[[1]],,,[[1]],[1722],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True,
1724,self_attn,,,elementwise_add,[[1]],,,[[1]],[1723],15,self_attn,,1,model.layers.15.self_attn,aten.add.Tensor,[],decode,False,
1725,self_attn,,,div,[[1]],,,[[1]],[1724],15,self_attn,,1,model.layers.15.self_attn,aten.div.Tensor,[],decode,True,
1726,self_attn,,,floor,[[1]],,,[[1]],[1725],15,self_attn,,1,model.layers.15.self_attn,aten.floor.default,[],decode,True,
1727,self_attn,,,log1p,[[1]],,,[[1]],[1726],15,self_attn,,1,model.layers.15.self_attn,aten.log1p.default,[],decode,True,
1728,self_attn,,,elementwise_mul,[[1]],,,[[1]],[1727],15,self_attn,,1,model.layers.15.self_attn,aten.mul.Tensor,[],decode,False,
1729,self_attn,,,elementwise_add,[[1]],,,[[1]],[1728],15,self_attn,,1,model.layers.15.self_attn,aten.add.Tensor,[],decode,False,
1730,self_attn,,,view,[[1]],,,"[[1, 1, 1, 1]]",[1729],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1731,self_attn,,,expand,"[[1, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[1730],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1732,self_attn,,,elementwise_mul,"[[B, 1, n_h, d_head], [B, 1, 1, 1]]",,,"[[B, 1, n_h, d_head]]","[1709, 1731]",15,self_attn,,1,model.layers.15.self_attn,aten.mul.Tensor,[],decode,False,
1733,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[1732],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True,
1734,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1733],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True,
1735,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[1714],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True,
1736,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[1735],15,self_attn,,1,model.layers.15.self_attn,aten.cat.default,[],decode,False,
1737,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[1720],15,self_attn,,1,model.layers.15.self_attn,aten.cat.default,[],decode,False,
1738,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[1736],15,self_attn,,1,model.layers.15.self_attn,aten.unsqueeze.default,[],decode,True,
1739,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[1738],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1740,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[1739],15,self_attn,,1,model.layers.15.self_attn,aten.clone.default,[],decode,True,
1741,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1740],15,self_attn,,1,model.layers.15.self_attn,aten._unsafe_view.default,[],decode,True,
1742,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[1737],15,self_attn,,1,model.layers.15.self_attn,aten.unsqueeze.default,[],decode,True,
1743,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[1742],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1744,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[1743],15,self_attn,,1,model.layers.15.self_attn,aten.clone.default,[],decode,True,
1745,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1744],15,self_attn,,1,model.layers.15.self_attn,aten._unsafe_view.default,[],decode,True,
1746,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[1741],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True,
1747,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[1734],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1748,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[B*n_h, 1, d_head]]",[1747],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1749,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[1746],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1750,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[B*n_h, d_head, T+1]]",[1749],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1751,self_attn,,,batched_matmul,"[[B*n_h, 1, d_head], [B*n_h, d_head, T+1]]",,,"[[B*n_h, 1, T+1]]","[1748, 1750]",15,self_attn,,1,model.layers.15.self_attn,aten.bmm.default,[],decode,False,
1752,self_attn,,,_unsafe_view,"[[B*n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1751],15,self_attn,,1,model.layers.15.self_attn,aten._unsafe_view.default,[],decode,True,
1753,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1752],15,self_attn,,1,model.layers.15.self_attn,aten.mul.Tensor,[],decode,False,
1754,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 1753]",15,self_attn,,1,model.layers.15.self_attn,aten.add.Tensor,[],decode,False,
1755,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1754],15,self_attn,,1,model.layers.15.self_attn,aten._softmax.default,[],decode,False,
1756,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1755],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1757,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[B*n_h, 1, T+1]]",[1756],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1758,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1745],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True,
1759,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[B*n_h, T+1, d_head]]",[1758],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1760,self_attn,,,batched_matmul,"[[B*n_h, 1, T+1], [B*n_h, T+1, d_head]]",,,"[[B*n_h, 1, d_head]]","[1757, 1759]",15,self_attn,,1,model.layers.15.self_attn,aten.bmm.default,[],decode,False,
1761,self_attn,,,_unsafe_view,"[[B*n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[1760],15,self_attn,,1,model.layers.15.self_attn,aten._unsafe_view.default,[],decode,True,
1762,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[1761],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True,
1763,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[1762],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True,
1764,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],15,self_attn,o_proj,2,model.layers.15.self_attn.o_proj,aten.t.default,[model.layers.15.self_attn.o_proj.weight],decode,True,
1765,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[1763],15,self_attn,o_proj,2,model.layers.15.self_attn.o_proj,aten.view.default,[],decode,True,
1766,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[1764, 1765]",15,self_attn,o_proj,2,model.layers.15.self_attn.o_proj,aten.mm.default,[model.layers.15.self_attn.o_proj.weight],decode,False,
1767,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1766],15,self_attn,o_proj,2,model.layers.15.self_attn.o_proj,aten._unsafe_view.default,[],decode,True,
1768,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1696, 1767]",15,,,0,model.layers.15,aten.add.Tensor,[],decode,False,
1769,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1768],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten._to_copy.default,[],decode,True,
1770,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1769],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
1771,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[1770],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.mean.dim,[],decode,False,
1772,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1771],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.add.Tensor,[],decode,False,
1773,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1772],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.rsqrt.default,[],decode,False,
1774,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[1769, 1773]",15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.mul.Tensor,[],decode,False,
1775,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1774],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten._to_copy.default,[],decode,True,
1776,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[1775],15,post_attention_layernorm,,1,model.layers.15.post_attention_layernorm,aten.mul.Tensor,[model.layers.15.post_attention_layernorm.weight],decode,False,
1777,feed_forward,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1776],15,feed_forward,,1,model.layers.15.feed_forward,aten.view.default,[],decode,True,
1778,feed_forward,router,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.t.default,[model.layers.15.feed_forward.router.weight],decode,True,
1779,feed_forward,router,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[1777, 1778]",15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.mm.default,[model.layers.15.feed_forward.router.weight],decode,False,
1780,feed_forward,router,,topk,"[[B, E]]",,,"[[B, 1], [B, 1]]",[1779],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.topk.default,[],decode,False,
1781,feed_forward,router,,full_like,"[[B, E]]",,,"[[B, E]]",[1779],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.full_like.default,[],decode,True,
1782,feed_forward,router,,scatter_,"[[B, E], [B, 1], [B, 1]]",,,"[[B, E]]","[1780, 1781]",15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.scatter_.src,[],decode,True,
1783,feed_forward,router,,_to_copy,"[[B, E]]",,,"[[B, E]]",[1782],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten._to_copy.default,[],decode,True,
1784,feed_forward,router,,sigmoid,"[[B, E]]",,,"[[B, E]]",[1783],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten.sigmoid.default,[],decode,False,
1785,feed_forward,router,,_to_copy,"[[B, E]]",,,"[[B, E]]",[1784],15,feed_forward,router,2,model.layers.15.feed_forward.router,aten._to_copy.default,[],decode,True,
1786,feed_forward,,,repeat,"[[B, d_model]]",,,"[[B*E, d_model]]",[1777],15,feed_forward,,1,model.layers.15.feed_forward,aten.repeat.default,[],decode,True,
1787,feed_forward,,,transpose,"[[B, E]]",,,"[[E, B]]",[1785],15,feed_forward,,1,model.layers.15.feed_forward,aten.transpose.int,[],decode,True,
1788,feed_forward,,,clone,"[[E, B]]",,,"[[E, B]]",[1787],15,feed_forward,,1,model.layers.15.feed_forward,aten.clone.default,[],decode,True,
1789,feed_forward,,,_unsafe_view,"[[E, B]]",,,"[[B*E, 1]]",[1788],15,feed_forward,,1,model.layers.15.feed_forward,aten._unsafe_view.default,[],decode,True,
1790,feed_forward,,,elementwise_mul,"[[B*E, d_model], [B*E, 1]]",,,"[[B*E, d_model]]","[1786, 1789]",15,feed_forward,,1,model.layers.15.feed_forward,aten.mul.Tensor,[],decode,False,
1791,feed_forward,experts,,view,"[[B*E, d_model]]",,,"[[E, B, d_model]]",[1790],15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.view.default,[],decode,True,
1792,feed_forward,experts,,batched_matmul,"[[E, B, d_model], [E, d_model, 2*d_moe]]","[E, d_model, 2*d_moe]",1,"[[E, B, 2*d_moe]]",[1791],15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.bmm.default,[model.layers.15.feed_forward.experts.gate_up_proj],decode,False,
1793,feed_forward,experts,,split,"[[E, B, 2*d_moe]]",,,"[[E, B, d_moe], [E, B, d_moe]]",[1792],15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.split.Tensor,[],decode,True,
1794,feed_forward,experts,act_fn,silu,"[[E, B, d_moe]]",,,"[[E, B, d_moe]]",[1793],15,feed_forward,experts,3,model.layers.15.feed_forward.experts.act_fn,aten.silu.default,[],decode,False,
1795,feed_forward,experts,,elementwise_mul,"[[E, B, d_moe], [E, B, d_moe]]",,,"[[E, B, d_moe]]","[1793, 1794]",15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.mul.Tensor,[],decode,False,
1796,feed_forward,experts,,batched_matmul,"[[E, B, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, B, d_model]]",[1795],15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.bmm.default,[model.layers.15.feed_forward.experts.down_proj],decode,False,
1797,feed_forward,experts,,view,"[[E, B, d_model]]",,,"[[B*E, d_model]]",[1796],15,feed_forward,experts,2,model.layers.15.feed_forward.experts,aten.view.default,[],decode,True,
1798,feed_forward,shared_expert,gate_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.gate_proj,aten.t.default,[model.layers.15.feed_forward.shared_expert.gate_proj.weight],decode,True,
1799,feed_forward,shared_expert,gate_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[1777, 1798]",15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.15.feed_forward.shared_expert.gate_proj.weight],decode,False,
1800,feed_forward,shared_expert,activation_fn,silu,"[[B, d_moe]]",,,"[[B, d_moe]]",[1799],15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.activation_fn,aten.silu.default,[],decode,False,
1801,feed_forward,shared_expert,up_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.up_proj,aten.t.default,[model.layers.15.feed_forward.shared_expert.up_proj.weight],decode,True,
1802,feed_forward,shared_expert,up_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[1777, 1801]",15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.15.feed_forward.shared_expert.up_proj.weight],decode,False,
1803,feed_forward,shared_expert,,elementwise_mul,"[[B, d_moe], [B, d_moe]]",,,"[[B, d_moe]]","[1800, 1802]",15,feed_forward,shared_expert,2,model.layers.15.feed_forward.shared_expert,aten.mul.Tensor,[],decode,False,
1804,feed_forward,shared_expert,down_proj,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.down_proj,aten.t.default,[model.layers.15.feed_forward.shared_expert.down_proj.weight],decode,True,
1805,feed_forward,shared_expert,down_proj,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]","[1803, 1804]",15,feed_forward,shared_expert,3,model.layers.15.feed_forward.shared_expert.down_proj,aten.mm.default,[model.layers.15.feed_forward.shared_expert.down_proj.weight],decode,False,
1806,feed_forward,,,view,"[[B*E, d_model]]",,,"[[E, B, d_model]]",[1797],15,feed_forward,,1,model.layers.15.feed_forward,aten.view.default,[],decode,True,
1807,feed_forward,,,sum,"[[E, B, d_model]]",,,"[[B, d_model]]",[1806],15,feed_forward,,1,model.layers.15.feed_forward,aten.sum.dim_IntList,[],decode,True,
1808,feed_forward,,,add_,"[[B, d_model], [B, d_model]]",,,"[[B, d_model]]","[1805, 1807]",15,feed_forward,,1,model.layers.15.feed_forward,aten.add_.Tensor,[],decode,True,
1809,,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1808],15,,,0,model.layers.15,aten.view.default,[],decode,True,
1810,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1768, 1809]",15,,,0,model.layers.15,aten.add.Tensor,[],decode,False,
1811,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1810],16,input_layernorm,,1,model.layers.16.input_layernorm,aten._to_copy.default,[],decode,True,
1812,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1811],16,input_layernorm,,1,model.layers.16.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
1813,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[1812],16,input_layernorm,,1,model.layers.16.input_layernorm,aten.mean.dim,[],decode,False,
1814,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1813],16,input_layernorm,,1,model.layers.16.input_layernorm,aten.add.Tensor,[],decode,False,
1815,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1814],16,input_layernorm,,1,model.layers.16.input_layernorm,aten.rsqrt.default,[],decode,False,
1816,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[1811, 1815]",16,input_layernorm,,1,model.layers.16.input_layernorm,aten.mul.Tensor,[],decode,False,
